종목코드,종목명,일자,종가,종가_등락비율,종가_방향,SMA5_등락비율,SMA20_등락비율,SMA60_등락비율,BB상_등락비율,BB중_등락비율,BB하_등락비율,RSI_등락비율,MACD_등락비율,거래량_등락비율,SMA5_전일방향,SMA5_종가일치,SMA20_전일방향,SMA20_종가일치,SMA60_전일방향,SMA60_종가일치,BB상_전일방향,BB상_종가일치,BB중_전일방향,BB중_종가일치,BB하_전일방향,BB하_종가일치,RSI_전일방향,RSI_종가일치,MACD_전일방향,MACD_종가일치,거래량_전일방향,거래량_종가일치
329180.KS,HD현대중공업,2026-03-20,559000.0000,-1.4109,하락,-1.2658,-0.1287,,0.0545,-0.1287,-0.3413,-3.9802,-122.4582,55.3744,하락,1,상승,0,,,하락,1,상승,0,상승,0,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-03-23,502000.0000,-10.1968,하락,-2.8067,-0.8589,,0.9626,-0.8589,-2.9826,-23.3953,1742.7968,4.9089,하락,1,하락,1,,,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-03-24,516000.0000,2.7888,상승,-2.5312,-0.7884,,-0.0529,-0.7884,-1.6808,10.6565,55.4066,-31.1857,하락,0,하락,0,,,상승,1,하락,0,하락,0,하락,0,상승,1,상승,1
329180.KS,HD현대중공업,2026-03-25,523000.0000,1.3566,상승,-2.4506,-0.6374,,-0.1518,-0.6374,-1.2364,4.7348,21.1470,35.3327,하락,0,하락,0,,,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0
329180.KS,HD현대중공업,2026-03-26,511000.0000,-2.2945,하락,-2.0997,-0.7294,,-0.0704,-0.7294,-1.5512,-5.3181,20.5264,-31.8584,하락,1,하락,1,,,하락,1,하락,1,하락,1,상승,0,상승,0,상승,0
329180.KS,HD현대중공업,2026-03-27,498500.0000,-2.4462,하락,-2.3171,-0.8277,,0.0027,-0.8277,-1.8789,-5.6300,19.1089,27.1346,하락,1,하락,1,,,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-03-30,480000.0000,-3.7111,하락,-0.8626,-1.0980,,-0.1503,-1.0980,-2.3205,-8.2344,20.0103,-0.5564,하락,1,하락,1,,,상승,0,하락,1,하락,1,하락,1,상승,0,상승,0
329180.KS,HD현대중공업,2026-03-31,465000.0000,-3.1250,하락,-2.0170,-1.1282,,0.1690,-1.1282,-2.8389,-6.7079,17.7210,26.2773,하락,1,하락,1,,,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-04-01,450500.0000,-3.1183,하락,-2.9263,-0.5523,-0.1708,0.9474,-0.5523,-2.5912,-6.5272,15.4146,574.6628,하락,1,하락,1,,,상승,0,하락,1,하락,1,하락,1,상승,0,상승,0
329180.KS,HD현대중공업,2026-04-02,439000.0000,-2.5527,하락,-2.9938,-1.1015,-0.1901,0.7044,-1.1015,-3.6460,-5.2806,12.5955,-65.6668,하락,1,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,상승,0,상승,0
329180.KS,HD현대중공업,2026-04-03,479500.0000,9.2255,상승,-0.8144,-0.6915,-0.0982,-0.1337,-0.6915,-1.5129,43.4459,-2.6066,12.3137,하락,0,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,상승,1,하락,0
329180.KS,HD현대중공업,2026-04-06,471000.0000,-1.7727,하락,-0.3889,-0.9814,-0.2317,-0.5475,-0.9814,-1.6292,-3.6343,-1.0317,-68.1695,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1,상승,0
329180.KS,HD현대중공업,2026-04-07,470000.0000,-0.2123,하락,0.2169,-1.0666,-0.2558,-0.8734,-1.0666,-1.3582,-0.4583,-1.6942,-7.0294,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-04-08,484500.0000,3.0851,상승,1.4719,-1.0065,-0.2874,-1.3329,-1.0065,-0.5114,10.8138,-6.3557,66.3974,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0
329180.KS,HD현대중공업,2026-04-09,470500.0000,-2.8896,하락,1.3439,-1.2866,-0.4094,-1.9892,-1.2866,-0.2297,-6.4939,-2.4713,36.5512,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1,상승,0
329180.KS,HD현대중공업,2026-04-10,475000.0000,0.9564,상승,-0.1894,-1.1814,-0.3829,-2.0862,-1.1814,0.1560,3.3584,-4.4385,-59.0888,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-13,463000.0000,-2.5263,하락,-0.3374,-1.1856,-0.5423,-1.8973,-1.1856,-0.1574,-5.9386,-1.1128,16.6917,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0,상승,0,하락,1,하락,1
329180.KS,HD현대중공업,2026-04-14,479000.0000,3.4557,상승,0.3809,-1.0798,-0.4074,-2.5186,-1.0798,0.9627,12.5705,-6.9639,0.6307,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-15,474500.0000,-0.9395,하락,-0.4216,-1.1674,-0.4707,-3.3191,-1.1674,1.7819,-2.3245,-5.5099,31.2409,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0,상승,0,하락,1,상승,0
329180.KS,HD현대중공업,2026-04-16,493500.0000,4.0042,상승,0.9738,-0.7517,-0.3883,-2.6188,-0.7517,1.6794,13.0436,-12.3848,19.5748,하락,0,하락,0,하락,0,하락,0,하락,0,상승,1,하락,0,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-17,514000.0000,4.1540,상승,1.6352,-0.4637,-0.4065,-2.2244,-0.4637,1.7319,10.9134,-20.4363,36.2934,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-20,524000.0000,1.9455,상승,2.5165,0.2278,-0.3564,0.7557,0.2278,-0.4049,4.4201,-26.3045,-31.0723,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-21,576000.0000,9.9237,상승,3.9034,0.6197,-0.1681,3.1302,0.6197,-2.4240,17.6034,-64.6735,116.9542,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0,상승,1,하락,0,하락,0
329180.KS,HD현대중공업,2026-04-22,641000.0000,11.2847,상승,6.4485,1.2113,0.0857,6.3936,1.2113,-5.4297,12.1711,-270.4305,81.7022,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0,상승,1,하락,0,상승,1
329180.KS,HD현대중공업,2026-04-23,641000.0000,0.0000,보합,5.3666,1.3185,0.0428,4.6942,1.3185,-3.5481,0.0000,123.1784,-35.0224,상승,,상승,,상승,,상승,,상승,,하락,,상승,,하락,,상승,
329180.KS,HD현대중공업,2026-04-24,671000.0000,4.6802,상승,5.4213,1.7268,0.2019,5.1872,1.7268,-3.6883,4.0017,57.3743,-34.1410,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,보합,,상승,1,하락,0
329180.KS,HD현대중공업,2026-04-27,673000.0000,0.2981,상승,4.8804,1.8992,0.2594,4.2075,1.8992,-2.0458,0.2444,28.0707,-11.3288,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0
329180.KS,HD현대중공업,2026-04-28,667000.0000,-0.8915,하락,2.8420,1.9507,0.2466,3.1874,1.9507,-0.2977,-2.4348,14.5173,-20.3315,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1
329180.KS,HD현대중공업,2026-04-29,690000.0000,3.4483,상승,1.4880,2.2686,0.3098,3.2545,2.2686,0.4135,3.1597,13.8652,53.6634,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,하락,0,상승,1,하락,0
329180.KS,HD현대중공업,2026-04-30,685000.0000,-0.7246,하락,1.3166,2.2785,0.3330,2.3638,2.2785,2.1136,-2.0935,7.4322,-37.0791,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0
329180.KS,HD현대중공업,2026-05-04,680000.0000,-0.7299,하락,0.2658,1.8157,0.3953,2.0710,1.8157,1.3205,-2.2048,3.3790,4.5178,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-05-06,648000.0000,-4.7059,하락,-0.7364,1.5743,0.1984,1.0038,1.5743,2.6892,-13.1916,-4.1596,52.1246,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0
329180.KS,HD현대중공업,2026-05-07,693000.0000,6.9444,상승,0.7715,1.9527,0.3300,1.6461,1.9527,2.5421,9.4870,3.6487,24.7600,하락,0,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,하락,0,상승,1
329180.KS,HD현대중공업,2026-05-08,658000.0000,-5.0505,하락,-0.9423,1.4902,0.3229,0.7513,1.4902,2.8979,-12.2400,-4.5264,-23.3071,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0
329180.KS,HD현대중공업,2026-05-11,685000.0000,4.1033,상승,0.0000,1.8153,0.4351,0.8107,1.8153,3.6893,5.8490,0.1110,-7.5948,하락,0,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,하락,0,하락,0
329180.KS,HD현대중공업,2026-05-12,707000.0000,3.2117,상승,0.8026,1.9284,0.4955,0.9262,1.9284,3.7459,4.0715,2.9884,55.6104,보합,,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0
329180.KS,HD현대중공업,2026-05-13,733000.0000,3.6775,상승,2.5066,2.2017,0.5876,0.8145,2.2017,4.6494,4.2052,5.7710,-45.0201,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1
329180.KS,HD현대중공업,2026-05-14,671000.0000,-8.4584,하락,-0.6329,1.5320,0.3933,-0.5506,1.5320,5.0718,-18.2717,-7.3196,43.6563,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1
329180.KS,HD현대중공업,2026-05-15,640000.0000,-4.6200,하락,-0.5211,1.3006,0.2953,-1.4766,1.3006,5.7686,-8.9573,-12.9674,-14.7991,하락,1,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-05-18,615000.0000,-3.9063,하락,-2.0373,0.9426,0.2099,-1.6769,0.9426,4.8680,-7.2178,-18.0393,-31.5035,하락,1,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-05-19,598000.0000,-2.7642,하락,-3.2383,0.6456,0.0698,-1.5514,0.6456,3.7324,-5.0203,-22.7197,-7.7472,하락,1,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-05-20,636000.0000,6.3545,상승,-2.9782,0.8552,0.0988,-2.0459,0.8552,4.7238,12.6199,-11.6312,80.1237,하락,0,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0,하락,0,하락,0
329180.KS,HD현대중공업,2026-05-21,672000.0000,5.6604,상승,0.0316,0.7268,0.1888,-0.8592,0.7268,2.7051,9.1891,1.9938,-28.5666,하락,0,상승,1,상승,1,하락,0,상승,1,상승,1,상승,1,하락,0,상승,1
329180.KS,HD현대중공업,2026-05-22,680000.0000,1.1905,상승,1.2654,0.2931,0.2435,0.1688,0.2931,0.4428,1.7724,3.3214,-39.3728,상승,1,상승,1,상승,1,하락,0,상승,1,상승,1,상승,1,상승,1,하락,0
329180.KS,HD현대중공업,2026-05-26,745000.0000,9.5588,상승,4.0612,0.7794,0.4366,1.7427,0.7794,-0.3772,12.3765,24.4161,146.0740,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0
329180.KS,HD현대중공업,2026-05-27,744000.0000,-0.1342,하락,4.3831,0.5429,0.4376,1.4086,0.5429,-0.5187,-0.2785,13.9509,-24.3898,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0,상승,0
329180.KS,HD현대중공업,2026-05-28,704000.0000,-5.3763,하락,1.9557,0.2293,0.2895,0.3344,0.2293,0.0979,-10.7108,-1.5471,-10.3897,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-05-29,696000.0000,-1.1364,하락,0.6770,0.2140,0.3030,0.2250,0.2140,0.2003,-2.2549,-4.4021,65.5947,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-06-01,684000.0000,-1.7241,하락,0.1121,-0.0442,0.4930,-0.0567,-0.0442,-0.0285,-3.5146,-7.9347,-45.4371,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-02,673000.0000,-1.6082,하락,-2.0151,-0.0884,0.3233,-0.0820,-0.0884,-0.0964,-3.3532,-11.0655,48.4363,상승,0,하락,1,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-06-04,651000.0000,-3.2689,하락,-2.6564,-0.2138,0.2742,-0.0731,-0.2138,-0.3902,-6.7357,-18.0246,-46.4021,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-05,664000.0000,1.9969,상승,-1.1737,0.1182,0.2481,-0.0105,0.1182,0.2800,4.2702,-13.2221,8.4038,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0
329180.KS,HD현대중공업,2026-06-08,621000.0000,-6.4759,하락,-2.2268,-0.5314,0.1069,-0.0204,-0.5314,-1.1720,-12.7712,-32.6860,4.2974,하락,1,상승,0,상승,0,하락,1,상승,0,상승,0,상승,0,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-09,612000.0000,-1.4493,하락,-2.1865,-0.3413,0.0618,0.2577,-0.3413,-1.1009,-2.7981,-45.2804,-15.3700,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-10,641000.0000,4.7386,상승,-0.9935,-0.3276,0.1039,-0.1882,-0.3276,-0.5067,11.5609,-30.0688,-99.9812,하락,0,하락,0,상승,1,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0
329180.KS,HD현대중공업,2026-06-11,646000.0000,0.7800,상승,-0.1568,-0.4557,0.1402,-0.5715,-0.4557,-0.3062,1.7255,-25.9754,842684.3750,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,상승,1,하락,0,하락,0
329180.KS,HD현대중공업,2026-06-12,650000.0000,0.6192,상승,-0.4397,-0.6228,0.1876,-1.3029,-0.6228,0.2518,1.4180,-19.0656,-20.2111,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,상승,1,하락,0,상승,1
329180.KS,HD현대중공업,2026-06-15,714000.0000,9.8462,상승,2.9338,0.3247,0.3550,0.7192,0.3247,-0.1749,19.2126,169.5232,-8.1463,하락,0,하락,0,상승,1,하락,0,하락,0,상승,1,상승,1,하락,0,하락,0
329180.KS,HD현대중공업,2026-06-16,698000.0000,-2.2409,하락,2.6356,0.4365,0.3008,0.4514,0.4365,0.4175,-4.9006,30.5970,-33.1931,상승,0,상승,0,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1
329180.KS,HD현대중공업,2026-06-17,707000.0000,1.2894,상승,1.9707,0.6894,0.3888,0.3548,0.6894,1.1172,2.2126,24.7717,28.9330,상승,1,상승,1,상승,1,상승,1,상승,1,상승,1,하락,0,상승,1,하락,0
329180.KS,HD현대중공업,2026-06-18,684000.0000,-3.2532,하락,1.1127,0.6401,0.3458,-0.4237,0.6401,1.9893,-7.3512,-1.0600,6.1157,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0,상승,0
329180.KS,HD현대중공업,2026-06-19,667000.0000,-2.4854,하락,0.4923,0.2293,0.4548,-0.0895,0.2293,0.6240,-5.5280,-13.5398,50.1917,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-22,636000.0000,-4.6477,하락,-2.2478,-0.2656,0.3293,0.0681,-0.2656,-0.6760,-9.7928,-37.7917,-41.0593,상승,0,상승,0,상승,0,하락,1,상승,0,상승,0,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-23,588000.0000,-7.5472,하락,-3.2429,-0.6806,0.1778,0.6515,-0.6806,-2.3308,-14.0372,-109.4255,9.8774,하락,1,하락,1,상승,0,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1
329180.KS,HD현대중공업,2026-06-24,587000.0000,-0.1701,하락,-3.6563,-1.1769,0.2075,-0.9827,-1.1769,-1.4248,-0.3139,921.8560,-23.2664,하락,1,하락,1,상승,0,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0
329180.KS,HD현대중공업,2026-06-25,582000.0000,-0.8518,하락,-3.2258,-1.2211,0.2275,-1.2844,-1.2211,-1.1399,-1.6624,76.1045,-16.5638,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-06-26,564000.0000,-3.0928,하락,-3.3660,-1.0683,0.2283,-0.1430,-1.0683,-2.2531,-6.0547,46.1366,40.7655,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1
329180.KS,HD현대중공업,2026-06-29,592000.0000,4.9645,상승,-1.4880,-0.8022,0.3444,-0.6538,-0.8022,-0.9962,16.2671,9.3127,-1.7020,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,상승,1
329180.KS,HD현대중공업,2026-06-30,595000.0000,0.5068,상승,0.2403,-0.6920,0.3906,-0.5725,-0.6920,-0.8489,1.4503,4.1352,-0.2964,하락,0,하락,0,상승,1,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0
373220.KS,LG에너지솔루션,2025-12-30,368500.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373220.KS,LG에너지솔루션,2026-01-02,361000.0000,-2.0353,하락,,,,,,,,,-4.3032,,,,,,,,,,,,,,,,,,
373220.KS,LG에너지솔루션,2026-01-05,371500.0000,2.9086,상승,,,,,,,,,7.8363,,,,,,,,,,,,,,,,,하락,0
373220.KS,LG에너지솔루션,2026-01-06,378000.0000,1.7497,상승,,,,,,,,,-11.0409,,,,,,,,,,,,,,,,,상승,1
373220.KS,LG에너지솔루션,2026-01-07,370500.0000,-1.9841,하락,,,,,,,,,-12.8800,,,,,,,,,,,,,,,,,하락,1
373220.KS,LG에너지솔루션,2026-01-08,366000.0000,-1.2146,하락,-0.1352,,,,,,,,50.2505,,,,,,,,,,,,,,,,,하락,1
373220.KS,LG에너지솔루션,2026-01-09,363000.0000,-0.8197,하락,0.1083,,,,,,,,-16.6421,하락,1,,,,,,,,,,,,,,,상승,0
373220.KS,LG에너지솔루션,2026-01-12,379000.0000,4.4077,상승,0.4056,,,,,,,,24.6022,상승,1,,,,,,,,,,,,,,,하락,0
373220.KS,LG에너지솔루션,2026-01-13,394000.0000,3.9578,상승,0.8618,,,,,,,,10.1594,상승,1,,,,,,,,,,,,,,,상승,1
373220.KS,LG에너지솔루션,2026-01-14,389500.0000,-1.1421,하락,1.0147,,,,,,,,-42.7939,상승,0,,,,,,,,,,,,,,,상승,0
373220.KS,LG에너지솔루션,2026-01-15,392000.0000,0.6418,상승,1.3746,,,,,,,,4.8759,상승,1,,,,,,,,,,,,,,,하락,0
373220.KS,LG에너지솔루션,2026-01-16,391000.0000,-0.2551,하락,1.4602,,,,,,,,1.9708,상승,0,,,,,,,,,,,,,,,상승,0
373220.KS,LG에너지솔루션,2026-01-19,398500.0000,1.9182,상승,1.0023,,,,,,,,40.9694,상승,1,,,,,,,,,,,,,,,상승,1
373220.KS,LG에너지솔루션,2026-01-20,403000.0000,1.1292,상승,0.4580,,,,,,,,11.5499,상승,1,,,,,,,,,,,,,,,상승,1
373220.KS,LG에너지솔루션,2026-01-21,394500.0000,-2.1092,하락,0.2533,,,,,,,,-38.4021,상승,0,,,,,,,,,,,,,,,상승,0
373220.KS,LG에너지솔루션,2026-01-22,417000.0000,5.7034,상승,1.2633,,,,,,11.4831,,142.3705,상승,1,,,,,,,,,,,,,,,하락,0
373220.KS,LG에너지솔루션,2026-01-23,412000.0000,-1.1990,하락,1.0479,,,,,,-4.4942,,-28.4727,상승,0,,,,,,,,,,,상승,0,,,상승,0
373220.KS,LG에너지솔루션,2026-01-26,416000.0000,0.9709,상승,0.8642,,,,,,1.8179,,-33.5515,상승,1,,,,,,,,,,,하락,0,,,하락,0
373220.KS,LG에너지솔루션,2026-01-27,408500.0000,-1.8029,하락,0.2693,,,,,,-7.0000,,2.1804,상승,0,,,,,,,,,,,상승,0,,,하락,1
373220.KS,LG에너지솔루션,2026-01-28,431000.0000,5.5080,상승,1.7822,,,,,,10.5337,,342.9434,상승,1,,,,,,,,,,,하락,0,,,상승,1
373220.KS,LG에너지솔루션,2026-01-29,416500.0000,-3.3643,하락,-0.0240,0.6150,,0.6192,0.6150,0.6099,-11.3479,,-51.5023,상승,0,,,,,,,,,,,상승,0,,,상승,0
373220.KS,LG에너지솔루션,2026-01-30,398000.0000,-4.4418,하락,-0.6718,0.4712,,-0.1987,0.4712,1.2919,-13.4889,,-18.3837,하락,1,상승,0,,,상승,0,상승,0,상승,0,하락,1,,,하락,1
373220.KS,LG에너지솔루션,2026-02-02,380000.0000,-4.5226,하락,-1.7391,0.1077,,-0.1055,0.1077,0.3651,-12.3836,,-30.7367,하락,1,상승,0,,,하락,1,상승,0,상승,0,하락,1,,,하락,1
373220.KS,LG에너지솔루션,2026-02-03,391000.0000,2.8947,상승,-0.8604,0.1646,,-0.0301,0.1646,0.3986,8.4045,,-32.3783,하락,0,상승,1,,,하락,0,상승,1,상승,1,하락,0,,,하락,0
373220.KS,LG에너지솔루션,2026-02-04,402500.0000,2.9412,상승,-1.4133,0.4045,,-0.0534,0.4045,0.9523,7.4398,,24.2924,하락,0,상승,1,,,하락,0,상승,1,상승,1,상승,1,,,하락,0
373220.KS,LG에너지솔루션,2026-02-05,395000.0000,-1.8634,하락,-1.0815,0.3651,,-0.3956,0.3651,1.2661,-5.2068,,0.4361,하락,1,상승,0,,,하락,1,상승,0,상승,0,상승,0,,,상승,0
373220.KS,LG에너지솔루션,2026-02-06,385000.0000,-2.5316,하락,-0.6611,0.2760,,-0.6509,0.2760,1.3557,-6.9564,,-21.5900,하락,1,상승,0,,,하락,1,상승,0,상승,0,하락,1,,,상승,0
373220.KS,LG에너지솔루션,2026-02-09,394500.0000,2.4675,상승,0.7423,0.1939,,-0.1959,0.1939,0.6390,7.0372,,-13.3319,하락,0,상승,1,,,하락,0,상승,1,상승,1,하락,0,,,하락,0
373220.KS,LG에너지솔루션,2026-02-10,390500.0000,-1.0139,하락,-0.0254,-0.0437,,0.0124,-0.0437,-0.1073,-2.9246,,31.3401,상승,0,상승,0,,,하락,1,상승,0,상승,0,상승,0,,,하락,1
373220.KS,LG에너지솔루션,2026-02-11,392000.0000,0.3841,상승,-0.5337,0.0312,,-0.0158,0.0312,0.0845,1.1460,,-37.9531,하락,0,하락,0,,,상승,1,하락,0,하락,0,하락,0,,,상승,1
373220.KS,LG에너지솔루션,2026-02-12,410000.0000,4.5918,상승,0.7665,0.2248,,0.2158,0.2248,0.2349,12.5742,,211.4077,하락,0,상승,1,,,하락,0,상승,1,상승,1,상승,1,,,하락,0
373220.KS,LG에너지솔루션,2026-02-13,395000.0000,-3.6585,하락,0.5071,0.0498,,-0.0169,0.0498,0.1254,-10.5252,,-44.9408,상승,0,상승,0,,,상승,0,상승,0,상승,0,상승,0,,,상승,0
373220.KS,LG에너지솔루션,2026-02-19,403500.0000,2.1519,상승,0.4541,0.0623,,0.0525,0.0623,0.0733,5.7046,,-16.9234,상승,1,상승,1,,,하락,0,상승,1,상승,1,하락,0,,,하락,0
373220.KS,LG에너지솔루션,2026-02-20,401500.0000,-0.4957,하락,0.5525,-0.0187,,-0.0191,-0.0187,-0.0182,-1.5063,,-17.9667,상승,0,상승,0,,,상승,0,상승,0,상승,0,상승,0,,,하락,1
373220.KS,LG에너지솔루션,2026-02-23,396000.0000,-1.3699,하락,0.1998,0.0187,,-0.0010,0.0187,0.0409,-4.2705,-12.2718,22.6641,상승,0,하락,1,,,하락,1,하락,1,하락,1,하락,1,,,하락,1
373220.KS,LG에너지솔루션,2026-02-24,412500.0000,4.1667,상승,0.1246,-0.0560,,-0.1665,-0.0560,0.0688,11.5385,24.1851,119.1862,상승,1,상승,1,,,하락,0,상승,1,상승,1,하락,0,하락,0,상승,1
373220.KS,LG에너지솔루션,2026-02-25,426000.0000,3.2727,상승,1.5434,0.1743,,0.6141,0.1743,-0.3215,7.2368,38.0242,10.4463,상승,1,하락,0,,,하락,0,하락,0,상승,1,상승,1,상승,1,상승,1
373220.KS,LG에너지솔루션,2026-02-26,427000.0000,0.2347,상승,1.1522,0.1367,,0.4928,0.1367,-0.2685,0.4827,21.7273,-16.8938,상승,1,상승,1,,,상승,1,상승,1,하락,0,상승,1,상승,1,상승,1
373220.KS,LG에너지솔루션,2026-02-27,427000.0000,0.0000,보합,1.2361,0.2296,,0.6524,0.2296,-0.2551,0.0000,12.8448,9.3895,상승,,상승,,,,상승,,상승,,하락,,상승,,상승,,하락,
373220.KS,LG에너지솔루션,2026-03-03,393000.0000,-7.9625,하락,-0.1436,-0.4706,,-1.0132,-0.4706,0.1572,-23.1527,-23.9771,-17.1901,상승,0,상승,0,,,상승,0,상승,0,하락,1,보합,,상승,0,상승,0
373220.KS,LG에너지솔루션,2026-03-04,347500.0000,-11.5776,하락,-3.1168,-0.8586,,1.0768,-0.8586,-3.0720,-25.0190,-81.7493,68.8384,하락,1,하락,1,,,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1
373220.KS,LG에너지솔루션,2026-03-05,371500.0000,6.9065,상승,-2.6974,-0.3326,,0.1352,-0.3326,-0.8905,22.6249,-190.5192,-34.5075,하락,0,하락,0,,,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1
373220.KS,LG에너지솔루션,2026-03-06,377500.0000,1.6151,상승,-2.5178,-0.0315,,0.0279,-0.0315,-0.1031,4.2083,119.1419,-35.2199,하락,0,하락,0,,,상승,1,하락,0,하락,0,상승,1,하락,0,하락,0
373220.KS,LG에너지솔루션,2026-03-09,359500.0000,-4.7682,하락,-3.5220,-0.3968,,0.4175,-0.3968,-1.3793,-9.4800,102.5392,18.0308,하락,1,하락,1,,,상승,0,하락,1,하락,1,상승,0,상승,0,하락,1
373220.KS,LG에너지솔루션,2026-03-10,367000.0000,2.0862,상승,-1.4062,-0.4490,,-0.0248,-0.4490,-0.9700,5.8609,25.9592,-27.9480,하락,0,하락,0,,,상승,1,하락,0,하락,0,하락,0,상승,1,상승,1
373220.KS,LG에너지솔루션,2026-03-11,369500.0000,0.6812,상승,1.2068,-0.3240,,-0.0006,-0.3240,-0.7249,1.8788,11.6818,-11.7493,하락,0,하락,0,,,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0
373220.KS,LG에너지솔루션,2026-03-12,384000.0000,3.9242,상승,0.6775,-0.0127,,-0.0033,-0.0127,-0.0246,10.4136,-10.2147,31.3442,상승,1,하락,0,,,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0
